Current time,Echo Company,Alpha Company,Delta Company,Charlie Company,Echo Company,Alpha Company,Bravo Company,Alpha Company,Echo Company,Delta Company,Delta Company,Bravo Company,Echo Company,Echo Company,Delta Company,Charlie Company,Echo Company,Alpha Company,Alpha Company,Bravo Company,
0.30547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.305748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.306025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.306303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.306581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.306858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.307136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.307414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.307969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.308247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.308525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.308802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.30908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.309358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.309635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.309913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.310191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.310469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.310746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.311024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.311302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.311579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.311857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.312135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.312412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.31269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.312968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.313246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.313523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.313801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.314079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.314356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.314634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.314912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.315189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.315467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.315745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.316023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.316578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.316856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.317133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.317411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.317689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.317966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.318244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.318522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.319077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.319355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.319633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.31991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.320188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.320466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.320743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.321021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.321299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.321577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.321854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.322132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.32241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.322687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.322965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.323243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.32352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.323798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.324076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.324354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.324631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.324909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.325187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.325464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.325742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.32602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.326297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.326575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.326853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.327131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.327408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.327686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.327964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.328241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.328519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.328797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.329074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.329352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.32963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.329908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.330185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.330463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.330741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.331018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.331296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.331574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.331851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.332129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.332407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.332685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.332962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.33324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.333518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.333795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.334073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.334351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.334628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.334906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.335184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.335462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.335739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.336017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.336295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.336572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.33685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.337128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.337405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.337683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.337961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.338239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.338516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.338794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.339072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.339349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.339627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.339905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.340182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.34046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.340738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.341016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.341293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.341571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.341849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.342126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.342404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.342682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.342959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.343237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.343515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.343793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.34407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.344348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.344626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.344903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.345181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.345459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.345736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.346014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.346292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.34657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.346847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.347125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.347403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.34768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.347958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.348236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.348513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.348791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.349069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.349347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.349624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.349902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.35018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.350457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.350735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.351013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.35129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.351568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.351846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.352124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.352401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.352679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.352957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.353234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.353512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.35379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.354067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.354345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.354623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.354901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.355178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.355456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.355734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.356011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.356289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.356567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.356844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.357122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.357678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.357955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.358233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.358511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.358788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.359066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.359344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.359621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.359899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.360177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.360455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.360732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.36101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.361288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.361565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.361843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.362121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.362398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.362676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.362954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.363232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.363509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.363787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.364065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.364342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.36462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.364898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.365175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.365453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.365731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.366009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.366286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.366564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.366842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.367119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.367397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.367675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.367952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.36823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.368508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.368786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.369063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.369341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.369619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.369896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.370174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.370452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.370729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.371007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.371285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.371563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.37184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.372118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.372396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.372673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.372951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.373229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.373506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.373784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.374062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.37434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.374617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.374895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.375173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.37545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.375728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.376006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.376283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.376561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.376839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.377117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.377394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.377672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.37795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.378227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.378505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.378783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.37906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.379338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.379616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.379894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.380171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.380449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.380727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.381004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.381282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.38156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.381837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.382115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.382393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.382671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.382948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.383226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.383504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.383781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.384059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.384337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.384614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.384892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.38517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.385448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.385725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.386003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.386281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.386558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.386836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.387114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.387391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.387669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.387947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.388225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.388502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.38878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
